"name","region","country","date","Value"
Recovered Cases,Latin America & The Caribbean,Belize,2021-03-10 00:00:00,5.0000
Recovered Cases,Sub-Saharan Africa,Benin,2021-03-10 00:00:00,169.0000
Recovered Cases,South Asia,Bhutan,2021-03-10 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Bolivia,2021-03-10 00:00:00,1058.0000
Recovered Cases,Latin America & The Caribbean,Bosnia and Herzegovina,2021-03-10 00:00:00,201.0000
Recovered Cases,Sub-Saharan Africa,Botswana,2021-03-10 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Brazil,2021-03-10 00:00:00,43428.0000
Recovered Cases,East Asia & Pacific,Brunei,2021-03-10 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Bulgaria,2021-03-10 00:00:00,2531.0000
Recovered Cases,Sub-Saharan Africa,Burkina Faso,2021-03-10 00:00:00,26.0000
Recovered Cases,Sub-Saharan Africa,Burma,2021-03-10 00:00:00,5.0000
Recovered Cases,Sub-Saharan Africa,Burundi,2021-03-10 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Cabo Verde,2021-03-10 00:00:00,77.0000
Recovered Cases,East Asia & Pacific,Cambodia,2021-03-10 00:00:00,48.0000
Recovered Cases,Sub-Saharan Africa,Cameroon,2021-03-10 00:00:00,0.0000
Recovered Cases,North America,Canada,2021-03-10 00:00:00,2853.0000
Recovered Cases,Sub-Saharan Africa,Central African Republic,2021-03-10 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Chad,2021-03-10 00:00:00,5.0000
Recovered Cases,Latin America & The Caribbean,Chile,2021-03-10 00:00:00,4249.0000
Recovered Cases,East Asia & Pacific,China,2021-03-10 00:00:00,18.0000
Recovered Cases,Latin America & The Caribbean,Colombia,2021-03-10 00:00:00,3838.0000
Recovered Cases,Sub-Saharan Africa,Comoros,2021-03-10 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Congo (Brazzaville),2021-03-10 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Congo (Kinshasa),2021-03-10 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Costa Rica,2021-03-10 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Cote d'Ivoire,2021-03-10 00:00:00,84.0000
Recovered Cases,Europe & Central Asia,Croatia,2021-03-10 00:00:00,334.0000
Recovered Cases,Latin America & The Caribbean,Cuba,2021-03-10 00:00:00,857.0000
Recovered Cases,Europe & Central Asia,Cyprus,2021-03-10 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Czechia,2021-03-10 00:00:00,14364.0000
Recovered Cases,Europe & Central Asia,Denmark,2021-03-10 00:00:00,1018.0000
Recovered Cases,Middle East & North Africa,Djibouti,2021-03-10 00:00:00,10.0000
Recovered Cases,Latin America & The Caribbean,Dominica,2021-03-10 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Dominican Republic,2021-03-10 00:00:00,699.0000
Recovered Cases,Latin America & The Caribbean,Ecuador,2021-03-10 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Egypt,2021-03-10 00:00:00,501.0000
Recovered Cases,Latin America & The Caribbean,El Salvador,2021-03-10 00:00:00,250.0000
Recovered Cases,Sub-Saharan Africa,Equatorial Guinea,2021-03-10 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Eritrea,2021-03-10 00:00:00,102.0000
Recovered Cases,Europe & Central Asia,Estonia,2021-03-10 00:00:00,257.0000
Recovered Cases,Sub-Saharan Africa,Eswatini,2021-03-10 00:00:00,65.0000
Recovered Cases,Sub-Saharan Africa,Ethiopia,2021-03-10 00:00:00,503.0000
Recovered Cases,East Asia & Pacific,Fiji,2021-03-10 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Finland,2021-03-10 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,France,2021-03-10 00:00:00,1480.0000
Recovered Cases,Sub-Saharan Africa,Gabon,2021-03-10 00:00:00,327.0000
Recovered Cases,Sub-Saharan Africa,Gambia,2021-03-10 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Georgia,2021-03-10 00:00:00,96.0000
Recovered Cases,Europe & Central Asia,Germany,2021-03-10 00:00:00,8583.0000
Recovered Cases,Sub-Saharan Africa,Ghana,2021-03-10 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Greece,2021-03-10 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Grenada,2021-03-10 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Guatemala,2021-03-10 00:00:00,513.0000
Recovered Cases,Sub-Saharan Africa,Guinea,2021-03-10 00:00:00,167.0000
Recovered Cases,Sub-Saharan Africa,Guinea-Bissau,2021-03-10 00:00:00,10.0000
Recovered Cases,Latin America & The Caribbean,Guyana,2021-03-10 00:00:00,11.0000
Recovered Cases,Latin America & The Caribbean,Haiti,2021-03-10 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Tanzania,2021-03-11 00:00:00,0.0000
Confirmed Cases,South Asia,Afghanistan,2021-03-11 00:00:00,23.0000
Confirmed Cases,Europe & Central Asia,Albania,2021-03-11 00:00:00,602.0000
Confirmed Cases,Middle East & North Africa,Algeria,2021-03-11 00:00:00,170.0000
Confirmed Cases,Europe & Central Asia,Andorra,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Angola,2021-03-11 00:00:00,44.0000
Confirmed Cases,Latin America & The Caribbean,Antigua and Barbuda,2021-03-11 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Argentina,2021-03-11 00:00:00,8204.0000
Confirmed Cases,Europe & Central Asia,Armenia,2021-03-11 00:00:00,748.0000
Confirmed Cases,East Asia & Pacific,Australia,2021-03-11 00:00:00,12.0000
Confirmed Cases,Europe & Central Asia,Austria,2021-03-11 00:00:00,2997.0000
Confirmed Cases,Europe & Central Asia,Azerbaijan,2021-03-11 00:00:00,608.0000
Confirmed Cases,Latin America & The Caribbean,Bahamas,2021-03-11 00:00:00,0.0000
Confirmed Cases,Middle East & North Africa,Bahrain,2021-03-11 00:00:00,653.0000
Confirmed Cases,South Asia,Bangladesh,2021-03-11 00:00:00,1051.0000
Confirmed Cases,Latin America & The Caribbean,Barbados,2021-03-11 00:00:00,19.0000
Confirmed Cases,Europe & Central Asia,Belarus,2021-03-11 00:00:00,837.0000
Confirmed Cases,Europe & Central Asia,Belgium,2021-03-11 00:00:00,3503.0000
Confirmed Cases,Latin America & The Caribbean,Belize,2021-03-11 00:00:00,4.0000
Confirmed Cases,Sub-Saharan Africa,Benin,2021-03-11 00:00:00,0.0000
Confirmed Cases,South Asia,Bhutan,2021-03-11 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Bolivia,2021-03-11 00:00:00,778.0000
Confirmed Cases,Latin America & The Caribbean,Bosnia and Herzegovina,2021-03-11 00:00:00,1338.0000
Confirmed Cases,Sub-Saharan Africa,Botswana,2021-03-11 00:00:00,1186.0000
Confirmed Cases,Latin America & The Caribbean,Brazil,2021-03-11 00:00:00,75412.0000
Confirmed Cases,East Asia & Pacific,Brunei,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Bulgaria,2021-03-11 00:00:00,3121.0000
Confirmed Cases,Sub-Saharan Africa,Burkina Faso,2021-03-11 00:00:00,45.0000
Confirmed Cases,Sub-Saharan Africa,Burma,2021-03-11 00:00:00,41.0000
Confirmed Cases,Sub-Saharan Africa,Burundi,2021-03-11 00:00:00,27.0000
Confirmed Cases,Sub-Saharan Africa,Cabo Verde,2021-03-11 00:00:00,40.0000
Confirmed Cases,East Asia & Pacific,Cambodia,2021-03-11 00:00:00,62.0000
Confirmed Cases,Sub-Saharan Africa,Cameroon,2021-03-11 00:00:00,3828.0000
Confirmed Cases,North America,Canada,2021-03-11 00:00:00,3105.0000
Confirmed Cases,Sub-Saharan Africa,Central African Republic,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Chad,2021-03-11 00:00:00,15.0000
Confirmed Cases,Latin America & The Caribbean,Chile,2021-03-11 00:00:00,5563.0000
Confirmed Cases,East Asia & Pacific,China,2021-03-11 00:00:00,31.0000
Confirmed Cases,Latin America & The Caribbean,Colombia,2021-03-11 00:00:00,4579.0000
Confirmed Cases,Sub-Saharan Africa,Comoros,2021-03-11 00:00:00,4.0000
Confirmed Cases,Sub-Saharan Africa,Congo (Brazzaville),2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Congo (Kinshasa),2021-03-11 00:00:00,21.0000
Confirmed Cases,Latin America & The Caribbean,Costa Rica,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Cote d'Ivoire,2021-03-11 00:00:00,483.0000
Confirmed Cases,Europe & Central Asia,Croatia,2021-03-11 00:00:00,777.0000
Confirmed Cases,Latin America & The Caribbean,Cuba,2021-03-11 00:00:00,778.0000
Confirmed Cases,Europe & Central Asia,Cyprus,2021-03-11 00:00:00,431.0000
Confirmed Cases,Europe & Central Asia,Czechia,2021-03-11 00:00:00,14529.0000
Confirmed Cases,Europe & Central Asia,Denmark,2021-03-11 00:00:00,862.0000
Confirmed Cases,Middle East & North Africa,Djibouti,2021-03-11 00:00:00,7.0000
Confirmed Cases,Latin America & The Caribbean,Dominica,2021-03-11 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Dominican Republic,2021-03-11 00:00:00,755.0000
Confirmed Cases,Latin America & The Caribbean,Ecuador,2021-03-11 00:00:00,1116.0000
Confirmed Cases,Middle East & North Africa,Egypt,2021-03-11 00:00:00,639.0000
Confirmed Cases,Latin America & The Caribbean,El Salvador,2021-03-11 00:00:00,137.0000
Confirmed Cases,Sub-Saharan Africa,Equatorial Guinea,2021-03-11 00:00:00,85.0000
Confirmed Cases,Sub-Saharan Africa,Eritrea,2021-03-11 00:00:00,21.0000
Confirmed Cases,Europe & Central Asia,Estonia,2021-03-11 00:00:00,1956.0000
Confirmed Cases,Sub-Saharan Africa,Eswatini,2021-03-11 00:00:00,12.0000
Confirmed Cases,Sub-Saharan Africa,Ethiopia,2021-03-11 00:00:00,1332.0000
Confirmed Cases,East Asia & Pacific,Fiji,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Finland,2021-03-11 00:00:00,720.0000
Confirmed Cases,Europe & Central Asia,France,2021-03-11 00:00:00,28129.0000
Confirmed Cases,Sub-Saharan Africa,Gabon,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Gambia,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Georgia,2021-03-11 00:00:00,395.0000
Confirmed Cases,Europe & Central Asia,Germany,2021-03-11 00:00:00,4745.0000
Confirmed Cases,Sub-Saharan Africa,Ghana,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Greece,2021-03-11 00:00:00,2570.0000
Confirmed Cases,Latin America & The Caribbean,Grenada,2021-03-11 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Guatemala,2021-03-11 00:00:00,750.0000
Confirmed Cases,Sub-Saharan Africa,Guinea,2021-03-11 00:00:00,164.0000
Confirmed Cases,Sub-Saharan Africa,Guinea-Bissau,2021-03-11 00:00:00,53.0000
Confirmed Cases,Latin America & The Caribbean,Guyana,2021-03-11 00:00:00,65.0000
Confirmed Cases,Latin America & The Caribbean,Haiti,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Holy See,2021-03-11 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Honduras,2021-03-11 00:00:00,985.0000
Confirmed Cases,Europe & Central Asia,Hungary,2021-03-11 00:00:00,8312.0000
Confirmed Cases,Europe & Central Asia,Iceland,2021-03-11 00:00:00,1.0000
Confirmed Cases,South Asia,India,2021-03-11 00:00:00,23285.0000
Confirmed Cases,East Asia & Pacific,Indonesia,2021-03-11 00:00:00,5144.0000
Confirmed Cases,Middle East & North Africa,Iran,2021-03-11 00:00:00,8308.0000
Confirmed Cases,Middle East & North Africa,Iraq,2021-03-11 00:00:00,5170.0000
Confirmed Cases,Europe & Central Asia,Ireland,2021-03-11 00:00:00,591.0000
Confirmed Cases,Middle East & North Africa,Israel,2021-03-11 00:00:00,2758.0000
Confirmed Cases,Europe & Central Asia,Italy,2021-03-11 00:00:00,25649.0000
Confirmed Cases,Latin America & The Caribbean,Jamaica,2021-03-11 00:00:00,695.0000
Confirmed Cases,East Asia & Pacific,Japan,2021-03-11 00:00:00,1303.0000
Confirmed Cases,Middle East & North Africa,Jordan,2021-03-11 00:00:00,8300.0000
Confirmed Cases,Europe & Central Asia,Kazakhstan,2021-03-11 00:00:00,964.0000
Confirmed Cases,Sub-Saharan Africa,Kenya,2021-03-11 00:00:00,829.0000
Confirmed Cases,East Asia & Pacific,"Korea, South",2021-03-11 00:00:00,488.0000
Confirmed Cases,Europe & Central Asia,Kosovo,2021-03-11 00:00:00,0.0000
Confirmed Cases,Middle East & North Africa,Kuwait,2021-03-11 00:00:00,1505.0000
Confirmed Cases,East Asia & Pacific,Kyrgyzstan,2021-03-11 00:00:00,115.0000
Confirmed Cases,East Asia & Pacific,Laos,2021-03-11 00:00:00,1.0000
Confirmed Cases,Europe & Central Asia,Latvia,2021-03-11 00:00:00,638.0000
Confirmed Cases,Middle East & North Africa,Lebanon,2021-03-11 00:00:00,3502.0000
Confirmed Cases,Sub-Saharan Africa,Lesotho,2021-03-11 00:00:00,3.0000
Confirmed Cases,Sub-Saharan Africa,Liberia,2021-03-11 00:00:00,0.0000
Confirmed Cases,Middle East & North Africa,Libya,2021-03-11 00:00:00,1073.0000
Confirmed Cases,Europe & Central Asia,Liechtenstein,2021-03-11 00:00:00,2.0000
Confirmed Cases,Europe & Central Asia,Lithuania,2021-03-11 00:00:00,606.0000
Confirmed Cases,Europe & Central Asia,Luxembourg,2021-03-11 00:00:00,265.0000
Confirmed Cases,Sub-Saharan Africa,Madagascar,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Malawi,2021-03-11 00:00:00,59.0000
Confirmed Cases,East Asia & Pacific,Malaysia,2021-03-11 00:00:00,1647.0000
Confirmed Cases,South Asia,Maldives,2021-03-11 00:00:00,124.0000
Confirmed Cases,Sub-Saharan Africa,Mali,2021-03-11 00:00:00,72.0000
Confirmed Cases,Middle East & North Africa,Malta,2021-03-11 00:00:00,283.0000
Confirmed Cases,East Asia & Pacific,Marshall Islands,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Mauritania,2021-03-11 00:00:00,9.0000
Confirmed Cases,Sub-Saharan Africa,Mauritius,2021-03-11 00:00:00,23.0000
Confirmed Cases,Latin America & The Caribbean,Mexico,2021-03-11 00:00:00,6469.0000
Confirmed Cases,East Asia & Pacific,Micronesia,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Moldova,2021-03-11 00:00:00,1896.0000
Confirmed Cases,Europe & Central Asia,Monaco,2021-03-11 00:00:00,13.0000
Confirmed Cases,East Asia & Pacific,Mongolia,2021-03-11 00:00:00,183.0000
Confirmed Cases,Europe & Central Asia,Montenegro,2021-03-11 00:00:00,572.0000
Confirmed Cases,Middle East & North Africa,Morocco,2021-03-11 00:00:00,464.0000
Confirmed Cases,Sub-Saharan Africa,Mozambique,2021-03-11 00:00:00,471.0000
Confirmed Cases,Sub-Saharan Africa,Namibia,2021-03-11 00:00:00,180.0000
Confirmed Cases,South Asia,Nepal,2021-03-11 00:00:00,97.0000
Confirmed Cases,Europe & Central Asia,Netherlands,2021-03-11 00:00:00,5421.0000
Confirmed Cases,East Asia & Pacific,New Zealand,2021-03-11 00:00:00,1.0000
Confirmed Cases,Latin America & The Caribbean,Nicaragua,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Niger,2021-03-11 00:00:00,5.0000
Confirmed Cases,Sub-Saharan Africa,Nigeria,2021-03-11 00:00:00,287.0000
Confirmed Cases,Europe & Central Asia,North Macedonia,2021-03-11 00:00:00,947.0000
Confirmed Cases,Europe & Central Asia,Norway,2021-03-11 00:00:00,872.0000
Confirmed Cases,Middle East & North Africa,Oman,2021-03-11 00:00:00,0.0000
Confirmed Cases,South Asia,Pakistan,2021-03-11 00:00:00,2701.0000
Confirmed Cases,Latin America & The Caribbean,Panama,2021-03-11 00:00:00,474.0000
Confirmed Cases,East Asia & Pacific,Papua New Guinea,2021-03-11 00:00:00,78.0000
Confirmed Cases,Latin America & The Caribbean,Paraguay,2021-03-11 00:00:00,1814.0000
Confirmed Cases,Latin America & The Caribbean,Peru,2021-03-11 00:00:00,7434.0000
Confirmed Cases,East Asia & Pacific,Philippines,2021-03-11 00:00:00,3740.0000
Confirmed Cases,Europe & Central Asia,Poland,2021-03-11 00:00:00,21111.0000
Confirmed Cases,Europe & Central Asia,Portugal,2021-03-11 00:00:00,627.0000
Confirmed Cases,Middle East & North Africa,Qatar,2021-03-11 00:00:00,468.0000
Confirmed Cases,Europe & Central Asia,Romania,2021-03-11 00:00:00,5236.0000
Confirmed Cases,Europe & Central Asia,Russia,2021-03-11 00:00:00,9167.0000
Confirmed Cases,Sub-Saharan Africa,Rwanda,2021-03-11 00:00:00,99.0000
Confirmed Cases,Latin America & The Caribbean,Saint Kitts and Nevis,2021-03-11 00:00:00,1.0000
Confirmed Cases,Latin America & The Caribbean,Saint Lucia,2021-03-11 00:00:00,25.0000
Confirmed Cases,Latin America & The Caribbean,Saint Vincent and the Grenadines,2021-03-11 00:00:00,4.0000
Confirmed Cases,East Asia & Pacific,Samoa,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,San Marino,2021-03-11 00:00:00,32.0000
Confirmed Cases,Sub-Saharan Africa,Sao Tome and Principe,2021-03-11 00:00:00,25.0000
Confirmed Cases,Middle East & North Africa,Saudi Arabia,2021-03-11 00:00:00,390.0000
Confirmed Cases,Sub-Saharan Africa,Senegal,2021-03-11 00:00:00,176.0000
Confirmed Cases,Europe & Central Asia,Serbia,2021-03-11 00:00:00,4595.0000
Confirmed Cases,Sub-Saharan Africa,Seychelles,2021-03-11 00:00:00,100.0000
Confirmed Cases,Sub-Saharan Africa,Sierra Leone,2021-03-11 00:00:00,4.0000
Confirmed Cases,East Asia & Pacific,Singapore,2021-03-11 00:00:00,8.0000
Confirmed Cases,Europe & Central Asia,Slovakia,2021-03-11 00:00:00,1978.0000
Confirmed Cases,Europe & Central Asia,Slovenia,2021-03-11 00:00:00,860.0000
Confirmed Cases,East Asia & Pacific,Solomon Islands,2021-03-11 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Somalia,2021-03-11 00:00:00,107.0000
Confirmed Cases,Sub-Saharan Africa,South Africa,2021-03-11 00:00:00,1474.0000
Confirmed Cases,Sub-Saharan Africa,South Sudan,2021-03-11 00:00:00,335.0000
Confirmed Cases,Europe & Central Asia,Spain,2021-03-11 00:00:00,6255.0000
Confirmed Cases,South Asia,Sri Lanka,2021-03-11 00:00:00,304.0000
Confirmed Cases,Sub-Saharan Africa,Sudan,2021-03-11 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Suriname,2021-03-11 00:00:00,7.0000
Confirmed Cases,Europe & Central Asia,Sweden,2021-03-11 00:00:00,5300.0000
Confirmed Cases,Europe & Central Asia,Switzerland,2021-03-11 00:00:00,1409.0000
Confirmed Cases,Middle East & North Africa,Syria,2021-03-11 00:00:00,70.0000
Confirmed Cases,East Asia & Pacific,Taiwan,2021-03-11 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Tajikistan,2021-03-11 00:00:00,0.0000
Confirmed Cases,East Asia & Pacific,Thailand,2021-03-11 00:00:00,58.0000
Confirmed Cases,East Asia & Pacific,Timor-Leste,2021-03-11 00:00:00,14.0000
Confirmed Cases,Sub-Saharan Africa,Togo,2021-03-11 00:00:00,120.0000
Confirmed Cases,Latin America & The Caribbean,Trinidad and Tobago,2021-03-11 00:00:00,10.0000
Confirmed Cases,Middle East & North Africa,Tunisia,2021-03-11 00:00:00,609.0000
Confirmed Cases,Europe & Central Asia,Turkey,2021-03-11 00:00:00,14046.0000
Confirmed Cases,North America,US,2021-03-11 00:00:00,62462.0000
Confirmed Cases,Sub-Saharan Africa,Uganda,2021-03-11 00:00:00,15.0000
Confirmed Cases,Europe & Central Asia,Ukraine,2021-03-11 00:00:00,9187.0000
Confirmed Cases,Middle East & North Africa,United Arab Emirates,2021-03-11 00:00:00,2087.0000
Confirmed Cases,Europe & Central Asia,United Kingdom,2021-03-11 00:00:00,6835.0000
Confirmed Cases,Latin America & The Caribbean,Uruguay,2021-03-11 00:00:00,1233.0000
Confirmed Cases,Europe & Central Asia,Uzbekistan,2021-03-11 00:00:00,124.0000
Confirmed Cases,East Asia & Pacific,Vanuatu,2021-03-11 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Venezuela,2021-03-11 00:00:00,956.0000
Confirmed Cases,East Asia & Pacific,Vietnam,2021-03-11 00:00:00,4.0000
Confirmed Cases,Middle East & North Africa,West Bank and Gaza,2021-03-11 00:00:00,1291.0000
Confirmed Cases,Middle East & North Africa,Yemen,2021-03-11 00:00:00,40.0000
Confirmed Cases,Sub-Saharan Africa,Zambia,2021-03-11 00:00:00,580.0000
Confirmed Cases,Sub-Saharan Africa,Zimbabwe,2021-03-11 00:00:00,36.0000
Recovered Cases,Sub-Saharan Africa,Congo (Brazzaville),2021-03-11 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Comoros,2021-03-11 00:00:00,7.0000
Recovered Cases,Latin America & The Caribbean,Colombia,2021-03-11 00:00:00,3698.0000
Recovered Cases,East Asia & Pacific,China,2021-03-11 00:00:00,27.0000
Recovered Cases,Latin America & The Caribbean,Chile,2021-03-11 00:00:00,3033.0000
Recovered Cases,Sub-Saharan Africa,Chad,2021-03-11 00:00:00,31.0000
Recovered Cases,Sub-Saharan Africa,Central African Republic,2021-03-11 00:00:00,0.0000
Recovered Cases,North America,Canada,2021-03-11 00:00:00,2655.0000
Recovered Cases,Sub-Saharan Africa,Cameroon,2021-03-11 00:00:00,2325.0000
Recovered Cases,East Asia & Pacific,Cambodia,2021-03-11 00:00:00,22.0000
Recovered Cases,Sub-Saharan Africa,Cabo Verde,2021-03-11 00:00:00,39.0000
Recovered Cases,Sub-Saharan Africa,Burundi,2021-03-11 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Burma,2021-03-11 00:00:00,15.0000
Recovered Cases,Sub-Saharan Africa,Burkina Faso,2021-03-11 00:00:00,19.0000
Recovered Cases,Europe & Central Asia,Bulgaria,2021-03-11 00:00:00,1734.0000
Recovered Cases,East Asia & Pacific,Brunei,2021-03-11 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Brazil,2021-03-11 00:00:00,61662.0000
Recovered Cases,Sub-Saharan Africa,Botswana,2021-03-11 00:00:00,1117.0000
Recovered Cases,Latin America & The Caribbean,Bosnia and Herzegovina,2021-03-11 00:00:00,568.0000
